phone_index,phone,human_grade,ctc_viterbi_lpp,mfa_lpp,ctc_viterbi_start,ctc_viterbi_end,mfa_start,mfa_end,split,utterance,speaker
7,IH,2.0,-2.035067558288574,-10.622098922729492,1.6500613496932515,1.6701840490797546,1.53,1.69,train,000010149,0001
8,N,2.0,-4.872802257537842,-10.364629745483398,1.6903067484662575,1.7104294478527606,1.69,1.78,train,000010149,0001
9,K,2.0,-0.0017652419628575444,-10.581693649291992,1.811042944785276,1.831165644171779,1.78,1.89,train,000010149,0001
10,AY,1.6,-5.838454246520996,-12.657061576843262,2.03239263803681,2.052515337423313,1.89,2.1,train,000010149,0001
11,R,1.6,-0.006446468643844128,-0.33869004249572754,2.112883435582822,2.153128834355828,2.1,2.15,train,000010149,0001
12,OW,1.4,-8.256529808044434,-11.806984901428223,2.23361963190184,2.2537423312883433,2.15,2.25,train,000010149,0001
13,N,2.0,-0.0015045745531097054,-4.778266906738281,2.2738650306748465,2.334233128834356,2.25,2.36,train,000010149,0001
14,AW,2.0,-0.053239405155181885,-11.644841194152832,2.5757055214723925,2.6159509202453988,2.36,2.73,train,000010149,0001
0,B,2.0,-0.004188931081444025,-6.228448390960693,0.6036144578313253,0.623734939759036,0.58,0.62,train,000010168,0001
1,AY,2.0,-0.09313720464706421,-8.030823707580566,0.8048192771084337,0.885301204819277,0.62,1.08,train,000010168,0001
0,T,2.0,-0.10794534534215927,-9.336901664733887,0.7468921568627451,0.787264705882353,0.73,0.88,train,000010173,0001
1,R,2.0,-0.022076021879911423,-0.022076021879911423,0.8881960784313726,0.9285686274509805,0.88,0.93,train,000010173,0001
2,IY,2.0,-0.011632289737462997,-10.312644958496094,1.049686274509804,1.0900588235294117,0.93,1.27,train,000010173,0001
3,Z,1.2,-0.034297727048397064,-12.04598617553711,1.3121078431372548,1.3322941176470589,1.27,1.52,train,000010173,0001
0,M,2.0,-0.0010938988998532295,-5.026068687438965,0.4624490740740741,0.502662037037037,0.45,0.55,train,000050003,0005
1,AY,2.0,-0.0203485656529665,-10.59455394744873,0.7439398148148149,0.7841527777777778,0.55,0.93,train,000050003,0005
2,K,2.0,-0.0016380238812416792,-12.495338439941406,1.0656435185185185,1.08575,0.93,1.71,train,000050003,0005
3,L,2.0,-0.0017506027361378074,-0.4193843901157379,1.7291574074074074,1.7693703703703705,1.71,1.77,train,000050003,0005
4,AY,2.0,-0.002826488111168146,-10.800159454345703,1.9302222222222223,1.9704351851851853,1.77,2.04,train,000050003,0005
5,K,2.0,-0.010041671805083752,-8.25927448272705,2.111180555555556,2.131287037037037,2.04,2.13,train,000050003,0005
6,S,2.0,-0.004704317077994347,-9.786539077758789,2.1715,2.211712962962963,2.13,2.34,train,000050003,0005
7,DH,1.6,-8.441699981689453,-11.622588157653809,2.412777777777778,2.4328842592592594,2.34,2.46,train,000050003,0005
8,AH,2.0,-0.21350151300430298,-9.699691772460938,2.875226851851852,2.915439814814815,2.46,2.95,train,000050003,0005
9,W,2.0,-0.18831951916217804,-5.871102333068848,2.995865740740741,3.056185185185185,2.98,3.01,train,000050003,0005
10,AY,2.0,-0.0018522264435887337,-11.137290954589844,3.1768240740740743,3.196930555555556,3.01,3.25,train,000050003,0005
11,T,2.0,-0.15117761492729187,-10.55711841583252,3.3577824074074076,3.377888888888889,3.25,3.39,train,000050003,0005
12,W,2.0,-0.0013695645611733198,-7.712776184082031,3.498527777777778,3.538740740740741,3.39,3.52,train,000050003,0005
13,AH,2.0,-1.5632543563842773,-12.456725120544434,3.6995925925925928,3.7196990740740743,3.52,3.63,train,000050003,0005
14,N,2.0,-7.924269199371338,-10.413780212402344,3.7196990740740743,3.739805555555556,3.63,3.85,train,000050003,0005
0,IH,2.0,-0.2979799807071686,-7.581501483917236,0.7016118421052632,0.721657894736842,0.5,0.78,train,000050010,0005
1,T,2.0,-0.025076543912291527,-6.131538391113281,0.8218881578947368,0.8419342105263158,0.78,0.84,train,000050010,0005
2,S,2.0,-9.440400123596191,-12.09055233001709,0.8419342105263158,0.8619802631578948,0.84,1.0,train,000050010,0005
3,N,2.0,-0.0013697323156520724,-5.070059776306152,1.0023026315789474,1.0624407894736843,1.0,1.1,train,000050010,0005
4,EY,2.0,-0.10270064324140549,-10.02230167388916,1.2829473684210526,1.3230394736842106,1.1,1.47,train,000050010,0005
5,M,2.0,-0.07239643484354019,-10.230450630187988,1.5235,1.5635921052631578,1.47,1.77,train,000050010,0005
6,IH,0.8,-1.2361905574798584,-8.991127014160156,1.6638223684210527,1.6838684210526316,1.77,1.84,train,000050010,0005
7,Z,1.4,-8.782251358032227,-13.18724536895752,1.7640526315789473,1.7840986842105262,1.84,1.87,train,000050010,0005
8,S,2.0,-0.012195443734526634,-9.920531272888184,1.8642828947368422,1.904375,1.87,2.1,train,000050010,0005
9,EY,1.4,-3.4273974895477295,-11.933917999267578,2.265203947368421,2.305296052631579,2.1,2.52,train,000050010,0005
0,B,2.0,-0.007077439688146114,-4.714071750640869,0.5627853403141362,0.6029842931937173,0.55,0.6,train,000050024,0005
1,IH,2.0,-5.235937118530273,-10.189600944519043,0.7235811518324607,0.7436806282722513,0.6,0.8,train,000050024,0005
2,L,2.0,-0.1896836757659912,-4.036203861236572,0.803979057591623,0.8642774869109948,0.8,0.9,train,000050024,0005
3,IY,2.0,-0.0064159599132835865,-9.473329544067383,1.0049738219895288,1.0250732984293194,0.9,1.18,train,000050024,0005
4,L,2.0,-3.004329204559326,-12.937729835510254,1.4069633507853403,1.427062827225131,1.18,1.21,train,000050024,0005
5,AH,2.0,-7.576305866241455,-11.346994400024414,1.607958115183246,1.6280575916230366,1.21,1.67,train,000050024,0005
6,V,1.8,-7.278418064117432,-11.448709487915039,1.7285549738219896,1.7486544502617802,1.67,1.77,train,000050024,0005
7,Z,1.4,-7.8932085037231445,-11.313607215881348,1.7486544502617802,1.7687539267015708,1.77,1.9,train,000050024,0005
8,AH,2.0,-4.153381824493408,-11.785555839538574,2.130544502617801,2.1506439790575915,1.98,2.02,train,000050024,0005
9,M,2.0,-6.287683963775635,-11.021241188049316,2.2109424083769635,2.231041884816754,2.02,2.45,train,000050024,0005
10,EH,2.0,-1.8618333339691162,-10.655871391296387,2.5928324607329842,2.612931937172775,2.45,2.62,train,000050024,0005
11,R,2.0,-0.007400930393487215,-4.190582752227783,2.6732303664921466,2.713429319371728,2.62,2.72,train,000050024,0005
13,K,1.2,-9.812714576721191,-12.821221351623535,2.894324607329843,2.914424083769634,2.78,2.94,train,000050024,0005
14,AH,2.0,-5.325055122375488,-10.83237361907959,3.1154188481675393,3.13551832460733,2.94,3.22,train,000050024,0005
0,T,2.0,-0.0011368485866114497,-10.80785083770752,0.5042592592592593,0.5244296296296296,0.49,0.61,train,000050028,0005
1,UW,1.8,-0.002257776679471135,-10.607192993164062,0.7463037037037037,0.7664740740740741,0.61,0.85,train,000050028,0005
2,T,2.0,-0.036442000418901443,-7.533568382263184,0.8874962962962962,0.927837037037037,0.85,0.94,train,000050028,0005
3,UW,1.8,-0.7553582191467285,-8.303885459899902,1.0892,1.1497111111111111,0.94,1.2,train,000050028,0005
4,EY,2.0,-0.001995121594518423,-11.541569709777832,1.3715851851851852,1.3917555555555554,1.25,1.43,train,000050028,0005
5,T,2.0,-0.034658391028642654,-9.360901832580566,1.4926074074074074,1.5329481481481482,1.43,1.51,train,000050028,0005
6,S,2.0,-0.0008268513483926654,-9.163053512573242,1.5531185185185186,1.5732888888888887,1.51,1.72,train,000050028,0005
7,EH,2.0,-1.3996387720108032,-12.053998947143555,1.8758444444444444,1.8960148148148148,1.72,1.92,train,000050028,0005
8,V,1.8,-9.874589920043945,-8.663740158081055,2.0573777777777775,2.077548148148148,1.92,1.95,train,000050028,0005
9,N,2.0,-5.099806785583496,-6.856323719024658,2.117888888888889,2.138059259259259,2.09,2.15,train,000050028,0005
0,F,2.0,-0.0013843507040292025,-9.773483276367188,0.4224965034965035,0.46273426573426574,0.3,0.48,train,000050038,0005
1,AA,2.0,-2.413079023361206,-10.398791313171387,0.6236853146853146,0.6438041958041958,0.48,0.73,train,000050038,0005
2,R,1.8,-8.180615425109863,-12.322457313537598,0.844993006993007,0.8651118881118881,0.73,0.77,train,000050038,0005
3,F,2.0,-5.549586772918701,-10.559828758239746,0.8651118881118881,0.8852307692307693,0.77,0.89,train,000050038,0005
4,AY,2.0,-0.003936044406145811,-10.707581520080566,1.046181818181818,1.0663006993006994,0.89,1.15,train,000050038,0005
5,V,1.8,-4.141689777374268,-11.307888984680176,1.2473706293706293,1.2674895104895105,1.15,1.21,train,000050038,0005
6,F,2.0,-0.001178999780677259,-6.374664783477783,1.4485594405594404,1.4686783216783217,1.21,1.5,train,000050038,0005
7,AA,2.0,-0.144770085811615,-7.66141414642334,1.6698671328671328,1.7503426573426573,1.5,1.78,train,000050038,0005
8,R,1.8,-7.9438252449035645,-10.079288482666016,1.7503426573426573,1.7704615384615385,1.78,1.82,train,000050038,0005
9,S,2.0,-0.02315223589539528,-9.1415376663208,1.850937062937063,1.891174825174825,1.82,1.95,train,000050038,0005
10,EH,1.8,-0.031232278794050217,-9.371076583862305,2.032006993006993,2.072244755244755,1.95,2.09,train,000050038,0005
11,V,1.8,-10.959744453430176,-10.959744453430176,2.092363636363636,2.1124825174825173,2.09,2.12,train,000050038,0005
12,N,2.0,-0.04814618080854416,-4.929871559143066,2.233195804195804,2.2533146853146855,2.2,2.23,train,000050038,0005
0,F,2.0,-0.006310062948614359,-11.263957977294922,0.46369343065693436,0.48385401459854016,0.32,0.51,train,000050040,0005
1,AY,2.0,-0.5123533010482788,-10.732007026672363,0.6451386861313869,0.6854598540145986,0.51,0.71,train,000050040,0005
2,V,1.6,-0.1478605717420578,-10.272780418395996,0.766102189781022,0.7862627737226278,0.71,0.77,train,000050040,0005
3,TH,1.6,-10.479207038879395,-11.890872955322266,0.8467445255474453,0.8669051094890512,0.77,0.96,train,000050040,0005
4,R,2.0,-8.703448295593262,-12.554235458374023,1.1289927007299272,1.1491532846715329,0.96,1.0,train,000050040,0005
5,IY,1.8,-8.543408393859863,-10.795989990234375,1.1491532846715329,1.1693138686131388,1.0,1.28,train,000050040,0005
6,N,2.0,-0.005237294360995293,-5.447004318237305,1.3104379562043798,1.3709197080291973,1.28,1.4,train,000050040,0005
7,AY,2.0,-0.005734010599553585,-10.277959823608398,1.5523649635036498,1.5926861313868614,1.4,1.62,train,000050040,0005
8,N,2.0,-8.520987510681152,-10.256078720092773,1.7136496350364965,1.7338102189781024,1.62,1.77,train,000050040,0005
9,Z,2.0,-0.001531857531517744,-9.13541316986084,1.79429197080292,1.8144525547445256,1.77,1.86,train,000050040,0005
10,IH,1.8,-4.516272068023682,-10.119589805603027,1.9958978102189784,2.0160583941605843,1.86,1.96,train,000050040,0005
12,OW,2.0,-0.0017891604220494628,-10.86921501159668,2.27814598540146,2.2983065693430658,2.18,2.35,train,000050040,0005
0,S,2.0,-0.000786709482781589,-9.512185096740723,0.382375,0.42262500000000003,0.35,0.51,train,000050047,0005
1,IH,2.0,-10.828278541564941,-11.464877128601074,0.60375,0.6238750000000001,0.51,0.68,train,000050047,0005
2,K,2.0,-10.027405738830566,-9.568192481994629,0.68425,0.704375,0.68,0.72,train,000050047,0005
3,S,2.0,-0.0007514513563364744,-10.260063171386719,0.744625,0.76475,0.72,0.87,train,000050047,0005
4,F,2.0,-9.579362869262695,-11.304648399353027,0.945875,0.966,0.87,0.95,train,000050047,0005
5,AY,2.0,-0.00241066119633615,-10.333782196044922,1.08675,1.127,0.95,1.16,train,000050047,0005
6,V,1.8,-0.0021098367869853973,-4.21953821182251,1.187375,1.227625,1.16,1.22,train,000050047,0005
7,TH,1.4,-9.095343589782715,-13.520038604736328,1.267875,1.288,1.22,1.41,train,000050047,0005
8,R,2.0,-3.5766894817352295,-6.96138858795166,1.48925,1.5093750000000001,1.41,1.54,train,000050047,0005
9,IY,2.0,-9.675219535827637,-12.342147827148438,1.630125,1.65025,1.54,1.81,train,000050047,0005
0,T,2.0,-0.0015604763757437468,-8.338700294494629,0.4217830188679245,0.4619528301886792,0.42,0.55,train,000050049,0005
1,UW,2.0,-1.263787031173706,-7.575891017913818,0.6025471698113207,0.6427169811320754,0.55,0.75,train,000050049,0005
2,F,2.0,-0.5326406359672546,-8.11398983001709,0.8033962264150942,0.843566037735849,0.75,0.85,train,000050049,0005
3,AY,2.0,-6.88997745513916,-11.82302474975586,0.9841603773584905,1.004245283018868,0.85,1.03,train,000050049,0005
4,V,1.4,-9.13235855102539,-11.05901050567627,1.0845849056603774,1.1046698113207547,1.03,1.14,train,000050049,0005
5,EY,2.0,-0.017752211540937424,-10.112330436706543,1.3256037735849056,1.345688679245283,1.19,1.41,train,000050049,0005
6,T,1.8,-1.694851279258728,-10.373125076293945,1.466198113207547,1.4862830188679244,1.41,1.56,train,000050049,0005
0,W,2.0,-0.716395914554596,-7.998485088348389,0.5443783783783784,0.5645405405405406,0.48,0.62,train,000050055,0005
1,IY,2.0,-7.8141937255859375,-10.059574127197266,0.6855135135135135,0.7056756756756757,0.62,0.95,train,000050055,0005
2,L,2.0,-0.013504592701792717,-6.409573078155518,0.9274594594594595,0.9677837837837838,0.95,0.98,train,000050055,0005
3,EH,1.6,-4.576353549957275,-12.318553924560547,1.108918918918919,1.1290810810810812,0.98,1.16,train,000050055,0005
4,S,2.0,-0.05890167877078056,-9.90585708618164,1.2097297297297298,1.2500540540540541,1.16,1.37,train,000050055,0005
5,M,2.0,-0.0009023539023473859,-6.041826248168945,1.3911891891891892,1.4315135135135135,1.37,1.46,train,000050055,0005
6,IY,2.0,-0.0018184330547228456,-11.14188003540039,1.5726486486486486,1.5928108108108108,1.46,1.65,train,000050055,0005
7,T,2.0,-0.001190192298963666,-11.165684700012207,1.8145945945945947,1.8347567567567569,1.65,1.88,train,000050055,0005
0,D,2.0,-0.3845648467540741,-8.248578071594238,0.5012953367875648,0.5213471502590674,0.49,0.54,train,000050078,0005
1,OW,1.6,-0.01904984377324581,-9.87477970123291,0.7018134715025908,0.741917098445596,0.54,0.79,train,000050078,0005
2,S,2.0,-0.19135010242462158,-10.086668968200684,0.8622279792746115,0.9023316062176167,0.79,1.01,train,000050078,0005
3,M,1.6,-0.006429894827306271,-10.227150917053223,1.0226424870466322,1.1028497409326425,1.04,1.45,train,000050078,0005
4,AY,1.4,-7.28002405166626,-10.4763822555542,1.423678756476684,1.4437305699481866,1.45,1.51,train,000050078,0005
5,K,2.0,-6.504508018493652,-10.437657356262207,1.5640414507772022,1.6041450777202073,1.51,1.61,train,000050078,0005
6,L,2.0,-0.004068010486662388,-6.572855472564697,1.6843523316062177,1.724455958549223,1.61,1.72,train,000050078,0005
7,AY,2.0,-0.0030979090370237827,-10.647616386413574,1.8848704663212437,1.924974093264249,1.72,2.03,train,000050078,0005
8,K,2.0,-7.734677791595459,-11.948208808898926,2.065336787564767,2.0853886010362697,2.03,2.18,train,000050078,0005
9,DH,2.0,-8.979927062988281,-11.603147506713867,2.205699481865285,2.2257512953367877,2.18,2.27,train,000050078,0005
10,AH,2.0,-0.004746900871396065,-12.18071460723877,2.3861658031088084,2.4262694300518137,2.27,2.37,train,000050078,0005
11,HH,2.0,-0.008426806889474392,-8.590898513793945,2.506476683937824,2.546580310880829,2.37,2.57,train,000050078,0005
12,AE,2.0,-3.298152446746826,-12.994396209716797,2.606735751295337,2.6267875647668397,2.57,2.61,train,000050078,0005
13,M,2.0,-0.0011029120068997145,-8.496611595153809,2.6468393782383424,2.6668911917098446,2.61,2.74,train,000050078,0005
14,B,2.0,-0.00829229224473238,-5.388933181762695,2.767150259067358,2.7872020725388604,2.74,2.78,train,000050078,0005
15,ER,2.0,-2.701878070831299,-8.451025009155273,2.847357512953368,2.8674093264248706,2.78,2.97,train,000050078,0005
16,G,2.0,-0.001260439632460475,-10.510292053222656,3.0278238341968913,3.047875647668394,2.97,3.08,train,000050078,0005
17,ER,2.0,-4.92540168762207,-9.89428997039795,3.2082901554404146,3.24839378238342,3.08,3.33,train,000050078,0005
0,AE,1.8,-6.306475639343262,-11.571313858032227,0.8839999999999999,0.9040909090909091,0.72,0.91,train,000050079,0005
1,N,2.0,-0.000814103230368346,-2.8504490852355957,0.9241818181818181,0.9844545454545454,0.91,1.01,train,000050079,0005
3,W,2.0,-8.37867546081543,-9.37195873260498,1.6876363636363636,1.7077272727272725,1.28,1.37,train,000050079,0005
4,AA,1.6,-9.800411224365234,-11.058223724365234,1.7077272727272725,1.7278181818181817,1.37,1.8,train,000050079,0005
5,N,1.8,-0.0028003547340631485,-8.990827560424805,1.8282727272727273,1.8483636363636362,1.8,1.96,train,000050079,0005
6,T,2.0,-0.0013075858587399125,-8.732672691345215,2.029181818181818,2.049272727272727,1.96,2.04,train,000050079,0005
7,HH,2.0,-0.0011826904956251383,-12.128939628601074,2.3506363636363634,2.3908181818181817,2.04,2.12,train,000050079,0005
8,AE,2.0,-0.05745936557650566,-10.665849685668945,2.5515454545454546,2.611818181818182,2.12,2.63,train,000050079,0005
9,V,1.8,-0.0015757172368466854,-6.155769348144531,2.672090909090909,2.712272727272727,2.63,2.71,train,000050079,0005
10,S,2.0,-0.0006943913758732378,-10.516143798828125,2.7323636363636363,2.7524545454545453,2.71,2.85,train,000050079,0005
11,AH,2.0,-0.004371686838567257,-12.48055362701416,3.0136363636363637,3.0538181818181815,2.85,2.88,train,000050079,0005
12,M,2.0,-0.002322249813005328,-9.589888572692871,3.073909090909091,3.114090909090909,2.88,3.16,train,000050079,0005
13,P,2.0,-0.01534806564450264,-7.913154602050781,3.2145454545454544,3.2346363636363633,3.19,3.28,train,000050079,0005
14,R,2.0,-0.0017714989371597767,-2.4248249530792236,3.2748181818181816,3.315,3.28,3.33,train,000050079,0005
15,IH,2.0,-4.09245491027832,-8.702729225158691,3.415454545454545,3.4355454545454545,3.33,3.46,train,000050079,0005
16,T,2.0,-4.45775842666626,-11.08690071105957,3.5359999999999996,3.556090909090909,3.46,3.6,train,000050079,0005
17,IY,2.0,-2.610170602798462,-12.343064308166504,3.7369090909090907,3.7569999999999997,3.6,3.85,train,000050079,0005
0,K,2.0,-0.13438835740089417,-8.361271858215332,0.5232231404958678,0.5634710743801653,0.5,0.62,train,000050083,0005
3,T,1.8,-8.667313575744629,-9.64066219329834,0.8049586776859505,0.8250826446280992,0.78,0.82,train,000050083,0005
5,G,2.0,-7.677031517028809,-10.921398162841797,0.9659504132231406,0.9860743801652894,0.88,1.0,train,000050083,0005
6,AA,1.6,-8.882010459899902,-12.642568588256836,1.106818181818182,1.1269421487603306,1.0,1.16,train,000050083,0005
7,T,2.0,-9.250547409057617,-11.02414608001709,1.2074380165289258,1.2275619834710745,1.16,1.2,train,000050083,0005
8,S,2.0,-0.0014115142403170466,-8.062405586242676,1.2275619834710745,1.2476859504132232,1.2,1.4,train,000050083,0005
9,AH,2.0,-5.603888034820557,-10.452646255493164,1.5092975206611572,1.5294214876033059,1.4,1.56,train,000050083,0005
10,M,2.0,-3.143024206161499,-3.143024206161499,1.5696694214876035,1.5897933884297522,1.56,1.59,train,000050083,0005
11,G,0.4,-11.126708030700684,-12.797981262207031,1.690413223140496,1.7105371900826447,1.59,1.72,train,000050083,0005
12,R,0.4,-3.8128130435943604,-9.391884803771973,1.8111570247933886,1.8312809917355373,1.72,1.83,train,000050083,0005
13,EY,0.4,-6.661685466766357,-9.286827087402344,1.8916528925619835,1.9117768595041325,1.83,1.96,train,000050083,0005
0,L,2.0,-0.00110600795596838,-2.288482189178467,0.5036458333333332,0.5237916666666667,0.49,0.53,train,000050095,0005
1,UH,2.0,-0.017410539090633392,-10.845184326171875,0.604375,0.6245208333333333,0.53,0.64,train,000050095,0005
2,K,2.0,-0.1365700513124466,-7.724266052246094,0.6849583333333332,0.72525,0.64,0.74,train,000050095,0005
3,AE,2.0,-5.165982723236084,-10.309536933898926,0.8259791666666666,0.8461249999999999,0.74,0.99,train,000050095,0005
4,T,2.0,-10.078307151794434,-12.94955825805664,0.9669999999999999,0.9871458333333333,0.99,1.02,train,000050095,0005
